user_id,timestamp,search_query,page_views,session_duration,clicked_game,purchased
622,2025-01-01 22:09:14.662148,new headset,10,1124,1,1.0
622,2025-01-06 22:09:14.662148,top rated xbox,6,986,1,0.0
622,2025-01-08 22:09:14.662148,star wars gameplay,2,38,1,0.0
622,2025-01-12 22:09:14.662148,racing games xbox review,11,866,0,0.0
622,2025-02-17 22:09:14.662148,fallout,3,1137,0,0.0
622,2025-03-08 22:09:14.662148,cheap game,15,1407,1,0.0
622,2025-03-12 22:09:14.662148,halo,2,857,1,0.0
622,2025-03-12 22:09:14.662148,nba 2k,7,256,1,0.0
622,2025-03-21 22:09:14.662148,deal headset,9,622,0,0.0
622,2025-03-22 22:09:14.662148,gears of war,6,295,0,0.0
623,2024-12-30 22:09:14.662148,madden,1,452,1,0.0
623,2025-01-08 22:09:14.662148,deal controller,7,1207,0,0.0
623,2025-01-16 22:09:14.662148,top rated controller,9,1214,1,0.0
623,2025-01-19 22:09:14.662148,destiny,11,22,1,0.0
623,2025-01-25 22:09:14.662148,top rated game,6,359,1,1.0
623,2025-02-05 22:09:14.662148,fallout,8,288,1,0.0
623,2025-02-26 22:09:14.662148,best xbox,10,1250,1,0.0
623,2025-02-26 22:09:14.662148,best xbox,9,733,1,1.0
623,2025-03-02 22:09:14.662148,cheap headset,12,1400,1,1.0
623,2025-03-03 22:09:14.662148,fallout,14,185,1,0.0
623,2025-03-24 22:09:14.662148,madden,15,341,0,0.0
624,2024-12-30 22:09:14.662148,destiny,8,610,0,0.0
624,2025-01-03 22:09:14.662148,xbox series x games,7,890,1,0.0
624,2025-01-14 22:09:14.662148,racing games xbox buy,7,255,1,0.0
624,2025-01-22 22:09:14.662148,new xbox,12,724,1,0.0
624,2025-02-08 22:09:14.662148,star wars,14,1202,1,0.0
624,2025-02-09 22:09:14.662148,minecraft,9,1514,0,0.0
624,2025-02-28 22:09:14.662148,best console,9,1770,1,1.0
624,2025-03-02 22:09:14.662148,best controller,5,1482,0,0.0
624,2025-03-23 22:09:14.662148,shooter games xbox,4,1461,0,0.0
625,2025-01-04 22:09:14.662148,cheap game,4,1565,0,0.0
625,2025-01-26 22:09:14.662148,new xbox,3,1212,1,0.0
625,2025-02-16 22:09:14.662148,nba 2k,13,844,1,0.0
625,2025-02-26 22:09:14.662148,fifa,3,973,1,0.0
625,2025-02-28 22:09:14.662148,fallout,13,22,0,0.0
625,2025-03-06 22:09:14.662148,top rated xbox,7,253,1,0.0
625,2025-03-08 22:09:14.662148,gears of war,13,31,1,0.0
625,2025-03-09 22:09:14.662148,deal game,15,1716,0,0.0
625,2025-03-10 22:09:14.662148,forza,4,1752,0,0.0
625,2025-03-20 22:09:14.662148,rpg games xbox,12,138,1,0.0
626,2025-01-10 22:09:14.662148,xbox exclusives,10,1094,0,0.0
626,2025-01-16 22:09:14.662148,fifa gameplay,9,769,1,0.0
626,2025-01-30 22:09:14.662148,elder scrolls,3,1719,1,0.0
626,2025-02-02 22:09:14.662148,deal game,10,635,1,0.0
626,2025-02-03 22:09:14.662148,minecraft,13,109,0,0.0
626,2025-02-19 22:09:14.662148,cheap game,1,46,1,0.0
626,2025-02-26 22:09:14.662148,minecraft,4,640,1,0.0
627,2025-01-04 22:09:14.662148,cheap console,3,1090,1,0.0
627,2025-01-26 22:09:14.662148,halo,8,905,1,0.0
627,2025-02-08 22:09:14.662148,star wars,11,232,1,0.0
627,2025-02-09 22:09:14.662148,racing games xbox buy,5,139,1,0.0
627,2025-03-18 22:09:14.662148,nba 2k,7,728,1,0.0
628,2024-12-28 22:09:14.662148,call of duty buy,7,1003,0,0.0
628,2025-01-06 22:09:14.662148,top rated controller,14,1335,1,1.0
628,2025-01-15 22:09:14.662148,forza review,3,388,0,0.0
628,2025-01-24 22:09:14.662148,assassin's creed buy,10,1319,0,0.0
628,2025-02-09 22:09:14.662148,cheap game,1,16,1,0.0
628,2025-02-13 22:09:14.662148,madden,4,1788,1,0.0
628,2025-02-17 22:09:14.662148,call of duty,10,1326,1,1.0
628,2025-02-20 22:09:14.662148,top rated xbox,11,106,1,0.0
628,2025-02-23 22:09:14.662148,fifa,11,1017,1,1.0
628,2025-02-26 22:09:14.662148,xbox exclusives,9,1049,1,0.0
628,2025-03-07 22:09:14.662148,deal headset,13,207,0,0.0
628,2025-03-10 22:09:14.662148,call of duty,14,531,1,0.0
628,2025-03-15 22:09:14.662148,gears of war,11,618,0,0.0
629,2025-01-02 22:09:14.662148,cheap headset,3,813,1,0.0
629,2025-01-17 22:09:14.662148,xbox exclusives,13,220,1,1.0
629,2025-01-28 22:09:14.662148,fallout,5,1633,1,0.0
629,2025-02-02 22:09:14.662148,forza review,1,1190,1,1.0
629,2025-02-17 22:09:14.662148,assassin's creed,14,1759,1,1.0
629,2025-02-24 22:09:14.662148,forza,7,256,1,0.0
629,2025-02-25 22:09:14.662148,shooter games xbox,1,1691,0,0.0
629,2025-03-06 22:09:14.662148,top rated controller,7,480,1,0.0
629,2025-03-11 22:09:14.662148,star wars,11,1655,0,0.0
629,2025-03-17 22:09:14.662148,nba 2k digital code,14,246,0,0.0
629,2025-03-21 22:09:14.662148,racing games xbox,9,324,1,0.0
630,2025-01-12 22:09:14.662148,best xbox games digital code,8,1355,0,0.0
630,2025-01-12 22:09:14.662148,star wars best price,8,1271,1,0.0
630,2025-01-24 22:09:14.662148,racing games xbox gameplay,15,1140,0,0.0
630,2025-01-31 22:09:14.662148,call of duty gameplay,15,395,1,1.0
630,2025-02-02 22:09:14.662148,best game,12,1048,1,0.0
630,2025-02-08 22:09:14.662148,rpg games xbox,8,542,1,1.0
630,2025-02-15 22:09:14.662148,call of duty,5,374,1,1.0
630,2025-02-25 22:09:14.662148,new xbox,9,28,1,0.0
630,2025-03-01 22:09:14.662148,sale game,8,180,0,0.0
630,2025-03-02 22:09:14.662148,shooter games xbox review,3,1242,0,0.0
630,2025-03-08 22:09:14.662148,shooter games xbox,10,537,1,0.0
630,2025-03-10 22:09:14.662148,new controller,14,263,1,0.0
630,2025-03-13 22:09:14.662148,top rated headset,3,1102,1,1.0
631,2025-01-04 22:09:14.662148,rpg games xbox best price,13,1006,1,0.0
631,2025-01-12 22:09:14.662148,minecraft best price,11,1361,1,0.0
631,2025-01-13 22:09:14.662148,fifa,2,389,1,1.0
631,2025-01-18 22:09:14.662148,forza,6,663,1,1.0
631,2025-02-15 22:09:14.662148,deal controller,4,1236,1,0.0
631,2025-03-09 22:09:14.662148,battlefield,10,1517,0,0.0
631,2025-03-17 22:09:14.662148,rpg games xbox best price,15,818,1,0.0
631,2025-03-21 22:09:14.662148,xbox series x games digital code,15,575,1,0.0
631,2025-03-22 22:09:14.662148,elder scrolls,5,10,0,0.0
631,2025-03-23 22:09:14.662148,sea of thieves,6,1534,1,0.0
631,2025-03-23 22:09:14.662148,cheap headset,12,523,1,0.0
632,2024-12-29 22:09:14.662148,top rated headset,6,1234,1,1.0
632,2025-01-21 22:09:14.662148,halo,3,940,0,0.0
632,2025-02-11 22:09:14.662148,gears of war,15,1115,0,0.0
632,2025-02-15 22:09:14.662148,best controller,7,904,1,0.0
632,2025-02-24 22:09:14.662148,forza,14,801,1,0.0
632,2025-03-13 22:09:14.662148,racing games xbox,14,793,0,0.0
632,2025-03-13 22:09:14.662148,xbox series x games,3,1566,1,0.0
633,2024-12-31 22:09:14.662148,minecraft buy,5,905,1,0.0
633,2025-01-04 22:09:14.662148,gears of war,12,1743,0,0.0
633,2025-01-05 22:09:14.662148,forza,10,905,0,0.0
633,2025-01-21 22:09:14.662148,top rated controller,8,1735,1,0.0
633,2025-01-29 22:09:14.662148,assassin's creed buy,10,883,0,0.0
633,2025-02-05 22:09:14.662148,elder scrolls review,12,1340,0,0.0
633,2025-02-12 22:09:14.662148,madden,8,604,0,0.0
634,2025-01-03 22:09:14.662148,best headset,1,823,1,0.0
634,2025-02-01 22:09:14.662148,destiny review,1,98,1,0.0
634,2025-02-17 22:09:14.662148,star wars,1,1384,1,0.0
634,2025-02-17 22:09:14.662148,gears of war,1,1520,1,0.0
634,2025-02-18 22:09:14.662148,xbox exclusives,9,1367,1,0.0
634,2025-02-19 22:09:14.662148,battlefield,8,396,1,0.0
634,2025-02-20 22:09:14.662148,rpg games xbox,13,163,0,0.0
634,2025-02-23 22:09:14.662148,xbox series x games review,4,1746,1,0.0
634,2025-02-24 22:09:14.662148,best xbox games,13,498,1,0.0
634,2025-02-25 22:09:14.662148,halo best price,9,1463,1,0.0
634,2025-03-08 22:09:14.662148,new controller,6,1399,1,0.0
634,2025-03-16 22:09:14.662148,gears of war,8,1350,1,0.0
634,2025-03-18 22:09:14.662148,sale controller,12,1417,1,0.0
635,2025-01-04 22:09:14.662148,xbox series x games,1,63,1,0.0
635,2025-01-10 22:09:14.662148,new headset,3,1760,1,0.0
635,2025-02-05 22:09:14.662148,assassin's creed buy,8,635,1,0.0
635,2025-02-26 22:09:14.662148,shooter games xbox,6,1575,1,1.0
635,2025-03-13 22:09:14.662148,madden,12,1169,1,0.0
635,2025-03-15 22:09:14.662148,fallout,8,1746,1,0.0
636,2025-01-14 22:09:14.662148,sea of thieves buy,1,1603,1,1.0
636,2025-01-15 22:09:14.662148,halo digital code,12,434,0,0.0
636,2025-02-10 22:09:14.662148,sale console,7,286,0,0.0
636,2025-02-28 22:09:14.662148,cheap xbox,11,339,1,0.0
636,2025-03-14 22:09:14.662148,minecraft,12,818,1,1.0
637,2024-12-28 22:09:14.662148,new xbox,4,896,1,0.0
637,2024-12-31 22:09:14.662148,xbox exclusives,10,516,1,1.0
637,2025-01-02 22:09:14.662148,fifa,3,194,0,0.0
637,2025-01-11 22:09:14.662148,destiny,5,610,1,1.0
637,2025-01-17 22:09:14.662148,battlefield,8,1185,1,0.0
637,2025-01-23 22:09:14.662148,call of duty best price,5,189,1,1.0
637,2025-01-28 22:09:14.662148,call of duty,8,395,0,0.0
637,2025-02-14 22:09:14.662148,battlefield gameplay,7,1090,1,0.0
637,2025-03-15 22:09:14.662148,forza digital code,15,1370,1,0.0
638,2024-12-30 22:09:14.662148,gears of war,6,798,0,0.0
638,2025-01-06 22:09:14.662148,shooter games xbox,14,1582,1,1.0
638,2025-01-07 22:09:14.662148,battlefield,8,1103,1,0.0
638,2025-01-10 22:09:14.662148,xbox exclusives,8,589,1,0.0
638,2025-01-15 22:09:14.662148,nba 2k,7,13,0,0.0
638,2025-01-22 22:09:14.662148,call of duty,12,1424,1,0.0
638,2025-01-30 22:09:14.662148,forza,1,751,1,0.0
638,2025-02-09 22:09:14.662148,top rated controller,15,364,1,0.0
638,2025-02-18 22:09:14.662148,best xbox games,1,1410,1,0.0
638,2025-02-24 22:09:14.662148,cheap game,13,1583,1,0.0
638,2025-03-06 22:09:14.662148,deal headset,7,1168,1,0.0
638,2025-03-11 22:09:14.662148,best controller,2,1167,1,1.0
638,2025-03-23 22:09:14.662148,new xbox,9,1357,1,0.0
639,2024-12-30 22:09:14.662148,xbox exclusives,3,1308,0,0.0
639,2025-01-07 22:09:14.662148,shooter games xbox,11,994,1,0.0
639,2025-01-12 22:09:14.662148,minecraft digital code,14,929,1,0.0
639,2025-01-19 22:09:14.662148,call of duty,11,950,0,0.0
639,2025-01-28 22:09:14.662148,nba 2k gameplay,8,158,1,0.0
639,2025-02-04 22:09:14.662148,deal controller,4,1268,0,0.0
639,2025-02-13 22:09:14.662148,cheap xbox,1,187,0,0.0
639,2025-03-07 22:09:14.662148,cheap console,12,503,0,0.0
639,2025-03-14 22:09:14.662148,forza review,5,325,1,0.0
639,2025-03-19 22:09:14.662148,best controller,11,1772,0,0.0
640,2025-01-13 22:09:14.662148,deal game,13,522,0,0.0
640,2025-01-20 22:09:14.662148,xbox exclusives,5,1007,0,0.0
640,2025-01-27 22:09:14.662148,sea of thieves,6,82,0,0.0
640,2025-02-13 22:09:14.662148,xbox series x games,5,1587,1,0.0
640,2025-02-20 22:09:14.662148,call of duty,4,1218,1,1.0
640,2025-03-15 22:09:14.662148,best xbox games,2,1166,1,0.0
640,2025-03-18 22:09:14.662148,new controller,7,1460,1,0.0
640,2025-03-19 22:09:14.662148,madden,4,417,1,0.0
641,2024-12-29 22:09:14.662148,top rated game,4,1491,0,0.0
641,2025-01-12 22:09:14.662148,star wars,15,636,0,0.0
641,2025-01-18 22:09:14.662148,xbox series x games,2,1451,1,0.0
641,2025-01-31 22:09:14.662148,deal xbox,9,891,0,0.0
641,2025-03-12 22:09:14.662148,top rated xbox,1,630,0,0.0
641,2025-03-18 22:09:14.662148,sale xbox,12,1525,1,0.0
641,2025-03-21 22:09:14.662148,gears of war,1,1306,1,0.0
642,2025-01-06 22:09:14.662148,deal console,3,1693,1,0.0
642,2025-01-07 22:09:14.662148,sea of thieves,8,389,1,0.0
642,2025-01-19 22:09:14.662148,best xbox games buy,2,621,1,0.0
642,2025-02-18 22:09:14.662148,shooter games xbox buy,14,1707,1,0.0
642,2025-03-03 22:09:14.662148,racing games xbox gameplay,15,531,1,0.0
642,2025-03-03 22:09:14.662148,forza,4,478,1,0.0
642,2025-03-10 22:09:14.662148,cheap controller,2,735,1,0.0
642,2025-03-15 22:09:14.662148,gears of war,5,1309,1,0.0
643,2024-12-28 22:09:14.662148,top rated headset,9,376,1,0.0
643,2025-01-18 22:09:14.662148,top rated xbox,5,183,1,1.0
643,2025-02-12 22:09:14.662148,battlefield,9,610,1,1.0
643,2025-02-19 22:09:14.662148,top rated headset,15,823,0,0.0
643,2025-02-23 22:09:14.662148,call of duty buy,7,1512,0,0.0
643,2025-03-01 22:09:14.662148,madden,9,793,1,0.0
643,2025-03-22 22:09:14.662148,sale controller,5,1560,1,0.0
644,2025-01-19 22:09:14.662148,deal console,8,1339,0,0.0
644,2025-01-23 22:09:14.662148,assassin's creed review,12,1373,1,0.0
644,2025-01-26 22:09:14.662148,minecraft,2,1749,1,0.0
644,2025-03-03 22:09:14.662148,racing games xbox digital code,5,574,1,0.0
644,2025-03-06 22:09:14.662148,xbox exclusives,1,1522,0,0.0
644,2025-03-15 22:09:14.662148,shooter games xbox best price,2,1045,1,0.0
644,2025-03-15 22:09:14.662148,cheap xbox,3,1347,0,0.0
644,2025-03-18 22:09:14.662148,fallout,11,1384,1,0.0
645,2024-12-28 22:09:14.662148,xbox series x games gameplay,10,177,0,0.0
645,2025-01-05 22:09:14.662148,xbox exclusives,1,1087,1,1.0
645,2025-01-23 22:09:14.662148,sale controller,12,1421,1,1.0
645,2025-02-05 22:09:14.662148,nba 2k,4,1082,1,0.0
645,2025-02-11 22:09:14.662148,elder scrolls,15,1671,0,0.0
645,2025-02-17 22:09:14.662148,fallout review,14,165,1,0.0
645,2025-02-20 22:09:14.662148,shooter games xbox,5,978,1,0.0
645,2025-02-28 22:09:14.662148,deal controller,4,1700,1,0.0
645,2025-03-02 22:09:14.662148,rpg games xbox,6,374,0,0.0
645,2025-03-14 22:09:14.662148,best console,10,70,0,0.0
645,2025-03-21 22:09:14.662148,rpg games xbox,9,98,1,0.0
646,2025-01-13 22:09:14.662148,racing games xbox,10,1168,1,0.0
646,2025-01-21 22:09:14.662148,forza,12,535,1,1.0
646,2025-01-21 22:09:14.662148,xbox series x games gameplay,12,1619,1,0.0
646,2025-01-26 22:09:14.662148,sea of thieves,7,44,1,1.0
646,2025-02-04 22:09:14.662148,new controller,9,378,1,0.0
646,2025-02-06 22:09:14.662148,new game,6,964,1,0.0
646,2025-02-07 22:09:14.662148,halo,8,887,1,0.0
646,2025-02-13 22:09:14.662148,new controller,6,24,1,0.0
646,2025-02-20 22:09:14.662148,fallout buy,5,1162,1,0.0
646,2025-02-21 22:09:14.662148,deal game,9,810,0,0.0
646,2025-03-09 22:09:14.662148,gears of war,8,1637,0,0.0
646,2025-03-15 22:09:14.662148,star wars review,9,1412,1,0.0
647,2025-01-08 22:09:14.662148,assassin's creed gameplay,5,445,0,0.0
647,2025-01-12 22:09:14.662148,cheap console,5,1375,1,0.0
647,2025-01-15 22:09:14.662148,fifa,8,1529,0,0.0
647,2025-03-16 22:09:14.662148,assassin's creed,13,754,1,1.0
647,2025-03-22 22:09:14.662148,new xbox,12,232,1,0.0
648,2025-01-06 22:09:14.662148,sea of thieves,13,879,1,0.0
648,2025-01-09 22:09:14.662148,assassin's creed gameplay,10,1325,0,0.0
648,2025-01-10 22:09:14.662148,sale game,1,275,1,0.0
648,2025-01-11 22:09:14.662148,top rated xbox,13,273,1,0.0
648,2025-01-18 22:09:14.662148,halo,4,224,0,0.0
648,2025-02-01 22:09:14.662148,top rated controller,2,307,1,0.0
648,2025-02-16 22:09:14.662148,madden,1,157,1,1.0
648,2025-02-22 22:09:14.662148,best headset,14,1588,1,0.0
648,2025-02-27 22:09:14.662148,nba 2k review,10,710,1,0.0
648,2025-03-02 22:09:14.662148,star wars,2,937,1,0.0
648,2025-03-14 22:09:14.662148,sale controller,12,1637,1,1.0
648,2025-03-16 22:09:14.662148,star wars,8,758,1,0.0
649,2024-12-30 22:09:14.662148,elder scrolls digital code,4,339,0,0.0
649,2025-01-14 22:09:14.662148,destiny,5,1532,1,0.0
649,2025-01-25 22:09:14.662148,battlefield,13,791,1,0.0
649,2025-02-05 22:09:14.662148,new xbox,4,1797,1,0.0
649,2025-02-11 22:09:14.662148,cheap game,15,132,1,0.0
649,2025-02-13 22:09:14.662148,top rated controller,3,903,1,0.0
649,2025-02-16 22:09:14.662148,racing games xbox,7,468,0,0.0
649,2025-02-21 22:09:14.662148,xbox exclusives gameplay,11,1715,1,0.0
649,2025-03-06 22:09:14.662148,deal console,1,1476,1,0.0
650,2024-12-30 22:09:14.662148,deal headset,14,1733,1,0.0
650,2025-01-02 22:09:14.662148,xbox exclusives,6,1548,0,0.0
650,2025-01-22 22:09:14.662148,forza,14,999,0,0.0
650,2025-02-01 22:09:14.662148,deal xbox,6,705,1,0.0
650,2025-02-04 22:09:14.662148,nba 2k,11,1403,1,0.0
650,2025-02-09 22:09:14.662148,nba 2k,13,1121,1,0.0
650,2025-02-17 22:09:14.662148,shooter games xbox,14,264,1,0.0
650,2025-02-20 22:09:14.662148,new controller,13,1400,0,0.0
650,2025-03-06 22:09:14.662148,battlefield,8,317,1,0.0
650,2025-03-08 22:09:14.662148,best headset,5,356,1,1.0
650,2025-03-11 22:09:14.662148,top rated game,4,1563,0,0.0
650,2025-03-17 22:09:14.662148,xbox series x games,11,1529,1,0.0
651,2025-01-18 22:09:14.662148,assassin's creed,7,520,1,0.0
651,2025-01-27 22:09:14.662148,sea of thieves,9,401,1,0.0
651,2025-02-22 22:09:14.662148,new game,3,736,1,0.0
651,2025-02-24 22:09:14.662148,minecraft,14,76,1,0.0
651,2025-03-02 22:09:14.662148,sale xbox,2,281,0,0.0
651,2025-03-10 22:09:14.662148,elder scrolls,7,635,1,1.0
651,2025-03-20 22:09:14.662148,battlefield,3,187,0,0.0
651,2025-03-22 22:09:14.662148,cheap game,7,922,1,0.0
652,2024-12-30 22:09:14.662148,star wars,14,335,1,0.0
652,2025-01-03 22:09:14.662148,halo,5,829,1,0.0
652,2025-01-07 22:09:14.662148,new console,11,1633,1,1.0
652,2025-01-11 22:09:14.662148,destiny,5,1784,1,0.0
652,2025-01-13 22:09:14.662148,top rated headset,12,777,1,0.0
652,2025-02-17 22:09:14.662148,cheap controller,4,577,1,1.0
652,2025-03-17 22:09:14.662148,sea of thieves,2,284,0,0.0
652,2025-03-23 22:09:14.662148,cheap console,6,1643,0,0.0
653,2025-01-02 22:09:14.662148,battlefield,1,1579,1,1.0
653,2025-01-03 22:09:14.662148,top rated xbox,4,743,1,1.0
653,2025-01-04 22:09:14.662148,shooter games xbox,5,492,1,0.0
653,2025-01-16 22:09:14.662148,top rated xbox,12,1233,0,0.0
653,2025-01-19 22:09:14.662148,nba 2k,12,448,0,0.0
653,2025-01-21 22:09:14.662148,cheap xbox,1,101,1,0.0
653,2025-01-23 22:09:14.662148,cheap xbox,1,1175,1,0.0
653,2025-01-25 22:09:14.662148,elder scrolls,7,1648,0,0.0
653,2025-01-31 22:09:14.662148,shooter games xbox,13,634,1,0.0
653,2025-02-06 22:09:14.662148,nba 2k,5,793,0,0.0
653,2025-02-26 22:09:14.662148,assassin's creed digital code,15,1288,1,0.0
654,2025-01-04 22:09:14.662148,new headset,6,1570,0,0.0
654,2025-01-23 22:09:14.662148,star wars,8,1277,0,0.0
654,2025-01-26 22:09:14.662148,assassin's creed,7,1228,1,1.0
654,2025-02-02 22:09:14.662148,halo digital code,9,1567,1,1.0
654,2025-02-10 22:09:14.662148,fallout digital code,11,1076,1,0.0
654,2025-02-27 22:09:14.662148,call of duty,4,758,1,0.0
654,2025-03-08 22:09:14.662148,xbox series x games,15,1194,1,1.0
654,2025-03-09 22:09:14.662148,shooter games xbox,4,263,1,1.0
654,2025-03-15 22:09:14.662148,deal headset,10,1758,1,0.0
655,2025-01-02 22:09:14.662148,battlefield,5,1480,0,0.0
655,2025-01-05 22:09:14.662148,minecraft,13,1069,1,1.0
655,2025-01-07 22:09:14.662148,best console,14,29,1,0.0
655,2025-01-16 22:09:14.662148,top rated headset,14,1572,1,0.0
655,2025-01-21 22:09:14.662148,fifa,13,1140,1,0.0
655,2025-02-22 22:09:14.662148,cheap controller,12,1612,1,0.0
655,2025-03-09 22:09:14.662148,minecraft gameplay,4,1646,0,0.0
655,2025-03-09 22:09:14.662148,elder scrolls,6,722,1,1.0
655,2025-03-10 22:09:14.662148,top rated headset,10,1486,0,0.0
655,2025-03-12 22:09:14.662148,minecraft,2,148,1,1.0
656,2025-01-01 22:09:14.662148,best xbox,1,1099,1,0.0
656,2025-01-09 22:09:14.662148,star wars buy,2,589,1,0.0
656,2025-01-17 22:09:14.662148,sale controller,7,948,0,0.0
656,2025-01-27 22:09:14.662148,xbox series x games,6,1287,0,0.0
656,2025-02-12 22:09:14.662148,assassin's creed,10,1412,0,0.0
656,2025-02-14 22:09:14.662148,fallout,3,837,1,0.0
656,2025-02-23 22:09:14.662148,gears of war,1,1072,1,0.0
656,2025-03-16 22:09:14.662148,nba 2k gameplay,4,477,0,0.0
657,2025-01-28 22:09:14.662148,battlefield,13,1542,1,1.0
657,2025-02-04 22:09:14.662148,sea of thieves review,14,764,1,0.0
657,2025-02-05 22:09:14.662148,rpg games xbox digital code,4,655,1,0.0
657,2025-02-06 22:09:14.662148,best xbox games,13,937,1,0.0
657,2025-02-11 22:09:14.662148,best headset,12,984,0,0.0
657,2025-02-14 22:09:14.662148,new console,10,1429,0,0.0
657,2025-02-27 22:09:14.662148,assassin's creed,11,473,1,0.0
657,2025-03-03 22:09:14.662148,sale controller,14,1412,1,0.0
657,2025-03-12 22:09:14.662148,fifa,1,1287,1,0.0
657,2025-03-13 22:09:14.662148,nba 2k best price,1,899,1,1.0
657,2025-03-14 22:09:14.662148,nba 2k,9,1655,1,0.0
658,2025-01-07 22:09:14.662148,deal console,7,188,1,1.0
658,2025-01-11 22:09:14.662148,destiny,8,670,1,0.0
658,2025-01-18 22:09:14.662148,destiny,8,864,1,0.0
658,2025-02-04 22:09:14.662148,halo,3,955,1,0.0
658,2025-02-07 22:09:14.662148,shooter games xbox,3,492,1,0.0
658,2025-02-10 22:09:14.662148,fallout,9,1236,1,0.0
658,2025-02-14 22:09:14.662148,top rated game,7,164,1,0.0
658,2025-02-16 22:09:14.662148,xbox exclusives digital code,3,1017,0,0.0
658,2025-02-19 22:09:14.662148,fifa,5,319,0,0.0
658,2025-02-28 22:09:14.662148,assassin's creed,7,1609,1,1.0
658,2025-03-10 22:09:14.662148,cheap game,10,1645,1,1.0
658,2025-03-14 22:09:14.662148,halo best price,6,678,1,0.0
658,2025-03-16 22:09:14.662148,deal xbox,7,390,1,0.0
658,2025-03-18 22:09:14.662148,new headset,3,1377,1,0.0
658,2025-03-26 22:09:14.662148,madden,8,809,0,0.0
658,2025-03-26 22:09:14.662148,best headset,10,200,0,0.0
659,2024-12-30 22:09:14.662148,best game,15,845,1,1.0
659,2025-01-01 22:09:14.662148,call of duty,13,802,0,0.0
659,2025-01-03 22:09:14.662148,best xbox,1,698,0,0.0
659,2025-01-10 22:09:14.662148,fifa,9,978,1,0.0
659,2025-01-25 22:09:14.662148,elder scrolls,3,978,1,1.0
659,2025-01-29 22:09:14.662148,destiny,6,1644,0,0.0
659,2025-02-03 22:09:14.662148,fifa,3,1232,1,1.0
659,2025-02-08 22:09:14.662148,best xbox games,15,380,1,0.0
659,2025-02-09 22:09:14.662148,deal headset,13,1319,0,0.0
659,2025-02-10 22:09:14.662148,elder scrolls,4,1471,0,0.0
659,2025-02-11 22:09:14.662148,halo gameplay,10,919,0,0.0
659,2025-02-22 22:09:14.662148,fallout review,2,1041,1,1.0
659,2025-02-23 22:09:14.662148,sale console,12,765,0,0.0
659,2025-03-12 22:09:14.662148,sale headset,13,504,1,1.0
659,2025-03-17 22:09:14.662148,best headset,8,914,0,0.0
660,2025-01-16 22:09:14.662148,deal headset,4,1538,1,0.0
660,2025-01-17 22:09:14.662148,gears of war,6,1336,1,0.0
660,2025-01-19 22:09:14.662148,deal game,5,1120,1,0.0
660,2025-01-24 22:09:14.662148,sea of thieves,8,92,1,0.0
660,2025-01-24 22:09:14.662148,top rated console,13,1490,1,1.0
660,2025-01-25 22:09:14.662148,new controller,12,573,0,0.0
660,2025-02-07 22:09:14.662148,racing games xbox,4,532,1,0.0
660,2025-02-24 22:09:14.662148,cheap game,14,1437,0,0.0
660,2025-02-26 22:09:14.662148,best headset,12,348,0,0.0
660,2025-03-06 22:09:14.662148,forza digital code,14,162,1,0.0
660,2025-03-19 22:09:14.662148,deal controller,8,1156,1,0.0
660,2025-03-22 22:09:14.662148,assassin's creed,14,856,1,1.0
660,2025-03-22 22:09:14.662148,madden,15,1725,0,0.0
660,2025-03-24 22:09:14.662148,elder scrolls best price,14,822,1,1.0
661,2025-01-01 22:09:14.662148,assassin's creed,4,1644,1,1.0
661,2025-01-05 22:09:14.662148,deal xbox,6,1550,1,0.0
661,2025-01-17 22:09:14.662148,cheap game,15,615,1,1.0
661,2025-01-24 22:09:14.662148,cheap xbox,9,1449,1,1.0
661,2025-02-07 22:09:14.662148,halo review,6,1486,0,0.0
661,2025-02-08 22:09:14.662148,top rated game,8,925,1,0.0
661,2025-02-09 22:09:14.662148,deal headset,13,896,0,0.0
661,2025-02-14 22:09:14.662148,best xbox games best price,14,1393,1,0.0
661,2025-02-25 22:09:14.662148,gears of war buy,1,1033,0,0.0
661,2025-02-27 22:09:14.662148,deal game,12,1348,1,0.0
661,2025-02-28 22:09:14.662148,racing games xbox,6,892,1,0.0
661,2025-03-12 22:09:14.662148,sale game,8,713,1,0.0
661,2025-03-14 22:09:14.662148,racing games xbox,11,1063,1,0.0
661,2025-03-23 22:09:14.662148,call of duty digital code,14,718,1,0.0
661,2025-03-23 22:09:14.662148,xbox exclusives,4,1463,0,0.0
661,2025-03-24 22:09:14.662148,new xbox,4,475,0,0.0
662,2025-01-02 22:09:14.662148,call of duty,8,401,1,0.0
662,2025-01-24 22:09:14.662148,gears of war,6,1229,0,0.0
662,2025-01-28 22:09:14.662148,shooter games xbox,13,293,0,0.0
662,2025-02-01 22:09:14.662148,deal controller,15,1039,1,0.0
662,2025-02-03 22:09:14.662148,call of duty best price,2,672,0,0.0
662,2025-02-04 22:09:14.662148,halo,8,1330,0,0.0
662,2025-02-09 22:09:14.662148,assassin's creed,6,877,1,0.0
662,2025-02-13 22:09:14.662148,madden buy,14,1421,0,0.0
662,2025-02-18 22:09:14.662148,deal xbox,4,798,1,0.0
662,2025-02-18 22:09:14.662148,xbox series x games best price,10,100,1,1.0
662,2025-02-25 22:09:14.662148,rpg games xbox,9,1759,1,1.0
662,2025-02-25 22:09:14.662148,madden,13,164,1,0.0
662,2025-03-03 22:09:14.662148,madden,7,1152,0,0.0
